seq_name	length
MSTRG.24687.1	643
MSTRG.24688.1	386
MSTRG.24689.1	109
MSTRG.2469.1	328
MSTRG.2469.2	219
MSTRG.2469.3	322
MSTRG.24690.1	568
MSTRG.24690.2	388
MSTRG.24691.1	960
MSTRG.24694.1	1175
MSTRG.24695.1	857
MSTRG.24698.1	952
MSTRG.247.1	339
MSTRG.2470.1	168
MSTRG.2470.2	168
MSTRG.24700.1	961
MSTRG.24702.1	329
MSTRG.24703.1	545
MSTRG.24703.2	546
MSTRG.24703.3	519
MSTRG.24705.1	795
MSTRG.24705.2	768
MSTRG.24706.1	429
MSTRG.24706.2	228
MSTRG.24707.1	357
MSTRG.24708.1	317
MSTRG.24709.1	297
MSTRG.24709.2	193
MSTRG.2471.1	308
MSTRG.2471.2	195
MSTRG.2471.3	195
MSTRG.24710.1	455
MSTRG.24711.1	824
MSTRG.24711.2	824
MSTRG.24711.3	824
MSTRG.24711.4	224
MSTRG.24712.1	891
MSTRG.24714.1	290
MSTRG.24715.1	716
MSTRG.24717.1	126
MSTRG.24718.1	228
MSTRG.24719.1	142
MSTRG.2472.1	406
MSTRG.24720.1	1021
MSTRG.24720.2	1021
MSTRG.24720.3	1021
MSTRG.24720.4	1021
MSTRG.24720.5	1021
MSTRG.24721.1	627
MSTRG.24722.1	453
MSTRG.24723.1	416
MSTRG.24725.1	246
MSTRG.24726.1	315
MSTRG.24726.2	292
MSTRG.24727.1	200
MSTRG.24728.1	512
MSTRG.2473.1	475
MSTRG.2473.2	635
MSTRG.24730.1	535
MSTRG.24730.2	570
MSTRG.24731.1	330
MSTRG.24732.1	268
MSTRG.24733.1	449
MSTRG.24734.1	202
MSTRG.24735.1	1315
MSTRG.24735.2	669
MSTRG.24737.1	816
MSTRG.24738.1	461
MSTRG.24739.1	123
MSTRG.2474.1	121
MSTRG.24741.1	390
MSTRG.24741.2	390
MSTRG.24742.1	412
MSTRG.24743.1	452
MSTRG.24744.1	974
MSTRG.24745.1	237
MSTRG.24748.1	104
MSTRG.2475.1	417
MSTRG.24750.1	539
MSTRG.24750.2	536
MSTRG.24751.1	293
MSTRG.24752.1	483
MSTRG.24752.2	389
MSTRG.24752.3	483
MSTRG.24752.4	486
MSTRG.24752.5	451
MSTRG.24752.6	380
MSTRG.24753.1	224
MSTRG.24753.2	224
MSTRG.24753.3	224
MSTRG.24756.1	235
MSTRG.24758.1	381
MSTRG.24759.1	694
MSTRG.24759.2	375
MSTRG.2476.1	731
MSTRG.2476.2	732
MSTRG.24760.1	586
MSTRG.24761.1	2610
MSTRG.24762.1	480
MSTRG.24763.1	325
MSTRG.24763.2	119
MSTRG.24763.3	244
MSTRG.24764.1	724
MSTRG.24766.1	301
MSTRG.24767.1	396
MSTRG.24767.2	309
MSTRG.24767.3	309
MSTRG.24767.4	170
MSTRG.24767.5	309
MSTRG.24768.1	219
MSTRG.24769.1	137
MSTRG.2477.1	884
MSTRG.24770.1	426
MSTRG.24771.1	457
MSTRG.24771.2	606
MSTRG.24772.1	137
MSTRG.24773.1	240
MSTRG.24774.1	492
MSTRG.24774.2	231
MSTRG.24774.3	231
MSTRG.24774.4	397
MSTRG.24775.1	583
MSTRG.24776.1	786
MSTRG.24777.1	479
MSTRG.24778.1	719
MSTRG.24779.1	554
MSTRG.2478.1	800
MSTRG.24781.1	133
MSTRG.24783.1	709
MSTRG.24784.1	175
MSTRG.24784.2	122
MSTRG.24785.1	155
MSTRG.24785.2	122
MSTRG.24785.3	155
MSTRG.24785.4	122
MSTRG.24785.5	155
MSTRG.24785.6	155
MSTRG.24786.1	305
MSTRG.24787.1	293
MSTRG.24787.2	293
MSTRG.24788.1	1048
MSTRG.24788.2	1009
MSTRG.2479.1	370
MSTRG.24790.1	417
MSTRG.24793.1	631
MSTRG.24793.2	631
MSTRG.24794.1	593
MSTRG.24794.2	291
MSTRG.24795.1	936
MSTRG.24795.2	939
MSTRG.24796.1	138
MSTRG.24797.1	295
MSTRG.24798.1	335
MSTRG.24799.1	1076
MSTRG.24799.2	1076
MSTRG.248.1	345
MSTRG.248.2	298
MSTRG.248.3	345
MSTRG.2480.1	587
MSTRG.2480.2	595
MSTRG.24800.1	486
MSTRG.24801.1	413
MSTRG.24802.1	259
MSTRG.24803.1	364
MSTRG.24803.2	189
MSTRG.24804.1	269
MSTRG.24805.1	529
MSTRG.24805.2	535
MSTRG.24805.3	529
MSTRG.24806.1	676
MSTRG.24809.1	549
MSTRG.2481.1	173
MSTRG.24810.1	318
MSTRG.24811.1	368
MSTRG.24812.1	249
MSTRG.24813.1	373
MSTRG.24813.2	398
MSTRG.24813.3	387
MSTRG.24813.4	303
MSTRG.24814.1	248
MSTRG.24815.1	241
MSTRG.24816.1	247
MSTRG.24817.1	590
MSTRG.24818.1	620
MSTRG.2482.1	131
MSTRG.24820.1	437
MSTRG.24821.1	174
MSTRG.24822.1	790
MSTRG.24822.2	790
MSTRG.24822.3	790
MSTRG.24823.1	521
MSTRG.24824.1	192
MSTRG.24825.1	554
MSTRG.24826.1	593
MSTRG.24827.1	323
MSTRG.24827.2	132
MSTRG.24828.1	286
MSTRG.24828.2	427
MSTRG.24828.3	427
MSTRG.24829.1	475
MSTRG.2483.1	348
MSTRG.24830.1	739
MSTRG.24830.2	887
MSTRG.24831.1	426
MSTRG.24832.1	314
MSTRG.24832.2	119
MSTRG.24833.1	571
MSTRG.24834.1	338
MSTRG.24835.1	352
MSTRG.24835.2	529
MSTRG.24835.3	529
MSTRG.24835.4	262
MSTRG.24836.1	295
MSTRG.24837.1	541
MSTRG.24838.1	564
MSTRG.24839.1	252
MSTRG.2484.1	377
MSTRG.24840.1	469
MSTRG.24841.1	715
MSTRG.24841.2	715
MSTRG.24841.3	715
MSTRG.24844.1	984
MSTRG.24845.1	293
MSTRG.24846.1	720
MSTRG.24846.2	720
MSTRG.24846.3	428
MSTRG.24847.1	212
MSTRG.24847.2	212
MSTRG.24848.1	307
MSTRG.24849.1	851
MSTRG.2485.1	465
MSTRG.2485.2	465
MSTRG.2485.3	465
MSTRG.2485.4	465
MSTRG.2485.5	465
MSTRG.24850.1	302
MSTRG.24851.1	464
MSTRG.24852.1	227
MSTRG.24853.1	516
MSTRG.24853.2	277
MSTRG.24854.1	485
MSTRG.24855.1	498
MSTRG.24856.1	342
MSTRG.24856.2	235
MSTRG.24857.1	499
MSTRG.24858.1	498
MSTRG.24859.1	118
MSTRG.2486.1	363
MSTRG.24860.1	477
MSTRG.24861.1	315
MSTRG.24862.1	725
MSTRG.24863.1	267
MSTRG.24863.2	333
MSTRG.24863.3	333
MSTRG.24865.1	381
MSTRG.24866.1	420
MSTRG.24867.1	423
MSTRG.24867.2	836
MSTRG.24868.1	265
MSTRG.24869.1	403
MSTRG.2487.1	363
MSTRG.24870.1	992
MSTRG.24871.1	329
MSTRG.24872.1	212
MSTRG.24873.1	490
MSTRG.24873.2	490
MSTRG.24874.1	482
MSTRG.24875.1	154
MSTRG.24875.2	154
MSTRG.24875.3	154
MSTRG.24876.1	627
MSTRG.24877.1	537
MSTRG.24878.1	863
MSTRG.24879.1	200
MSTRG.2488.1	363
MSTRG.24880.1	546
MSTRG.24880.2	546
MSTRG.24881.1	289
MSTRG.24882.1	459
MSTRG.24882.2	459
MSTRG.24882.3	459
MSTRG.24882.4	459
MSTRG.24882.5	459
MSTRG.24884.1	197
MSTRG.24885.1	519
MSTRG.24885.2	496
MSTRG.24885.3	973
MSTRG.24885.4	496
MSTRG.24886.1	220
MSTRG.24886.2	220
MSTRG.24887.1	164
MSTRG.24888.1	899
MSTRG.24889.1	606
MSTRG.2489.1	363
MSTRG.24890.1	545
MSTRG.24891.1	345
MSTRG.24892.1	393
MSTRG.24893.1	388
MSTRG.24894.1	500
MSTRG.24895.1	134
MSTRG.24895.2	133
MSTRG.24896.1	120
MSTRG.24897.1	480
MSTRG.24898.1	309
MSTRG.24900.1	218
MSTRG.24901.1	399
MSTRG.24902.1	230
MSTRG.24902.2	290
MSTRG.24903.1	211
MSTRG.24904.1	402
MSTRG.24905.1	949
MSTRG.24906.1	775
MSTRG.24906.2	461
MSTRG.24907.1	138
MSTRG.24907.2	138
MSTRG.24908.1	810
MSTRG.24909.1	800
MSTRG.2491.1	160
MSTRG.24910.1	118
MSTRG.24912.1	496
MSTRG.24913.1	231
MSTRG.24914.1	623
MSTRG.24915.1	723
MSTRG.24915.2	600
MSTRG.24915.3	727
MSTRG.24916.1	149
MSTRG.24917.1	334
MSTRG.24918.1	1013
MSTRG.24919.1	171
MSTRG.2492.1	363
MSTRG.24920.1	355
MSTRG.24921.1	199
MSTRG.24922.1	231
MSTRG.24923.1	449
MSTRG.24924.1	623
MSTRG.24924.2	358
MSTRG.24925.1	664
MSTRG.24926.1	419
MSTRG.24926.2	419
MSTRG.24926.3	419
MSTRG.24926.4	419
MSTRG.24926.5	419
MSTRG.24926.6	419
MSTRG.24927.1	203
MSTRG.24927.2	202
MSTRG.24927.3	119
MSTRG.24927.4	206
MSTRG.24928.1	376
MSTRG.24929.1	234
MSTRG.2493.1	363
MSTRG.24930.1	574
MSTRG.24931.1	611
MSTRG.24932.1	349
MSTRG.24933.1	236
MSTRG.24934.1	164
MSTRG.24935.1	383
MSTRG.24936.1	493
MSTRG.24937.1	1343
MSTRG.24937.2	1343
MSTRG.24937.3	1344
MSTRG.24937.4	1343
MSTRG.24937.5	954
MSTRG.24937.6	1344
MSTRG.24938.1	963
MSTRG.24939.1	211
MSTRG.2494.1	373
MSTRG.2494.2	373
MSTRG.24940.1	591
MSTRG.24941.1	663
MSTRG.24941.2	1007
MSTRG.24941.3	1008
MSTRG.24942.1	542
MSTRG.24943.1	666
MSTRG.24944.1	285
MSTRG.24945.1	448
MSTRG.24946.1	772
MSTRG.24946.2	776
MSTRG.24946.3	738
MSTRG.24946.4	742
MSTRG.24947.1	195
MSTRG.24948.1	459
MSTRG.24948.2	457
MSTRG.24949.1	107
MSTRG.24949.2	107
MSTRG.2495.1	159
MSTRG.24950.1	248
MSTRG.24951.1	732
MSTRG.24951.2	720
MSTRG.24953.1	401
MSTRG.24954.1	509
MSTRG.24954.2	544
MSTRG.24955.1	456
MSTRG.24956.1	453
MSTRG.24957.1	414
MSTRG.24958.1	246
MSTRG.24959.1	1092
MSTRG.24959.2	446
MSTRG.24959.3	485
MSTRG.2496.1	480
MSTRG.24960.1	903
MSTRG.24960.2	903
MSTRG.24960.3	903
MSTRG.24961.1	426
MSTRG.24961.2	425
MSTRG.24962.1	171
MSTRG.24963.1	404
MSTRG.24966.1	295
MSTRG.24967.1	375
MSTRG.24968.1	752
MSTRG.24969.1	227
MSTRG.2497.1	335
MSTRG.24970.1	358
MSTRG.24970.2	174
MSTRG.24971.1	212
MSTRG.24972.1	977
MSTRG.24973.1	130
MSTRG.24974.1	187
MSTRG.24974.2	187
MSTRG.24975.1	457
MSTRG.24976.1	379
MSTRG.24976.2	362
MSTRG.24977.1	751
MSTRG.24979.1	131
MSTRG.24979.2	130
MSTRG.24980.1	766
MSTRG.24980.2	750
MSTRG.24981.1	194
MSTRG.24982.1	1082
MSTRG.24982.2	659
MSTRG.24984.1	347
MSTRG.24985.1	283
MSTRG.24985.2	347
MSTRG.24986.1	419
MSTRG.24986.2	204
MSTRG.24986.3	196
MSTRG.24987.1	338
MSTRG.24988.1	287
MSTRG.24989.1	141
MSTRG.24989.2	174
MSTRG.2499.1	167
MSTRG.24990.1	1067
MSTRG.24990.2	1067
MSTRG.24990.3	186
MSTRG.24991.1	574
MSTRG.24992.1	265
MSTRG.24993.1	276
MSTRG.24994.1	289
MSTRG.24994.2	189
MSTRG.24995.1	346
MSTRG.24995.2	346
MSTRG.24995.3	182
MSTRG.24996.1	182
MSTRG.24996.2	182
MSTRG.24997.1	164
MSTRG.24997.2	164
MSTRG.24998.1	270
MSTRG.24998.2	269
MSTRG.24999.1	481
MSTRG.25.1	320
MSTRG.250.1	103
MSTRG.2500.1	213
MSTRG.25000.1	156
MSTRG.25001.1	337
MSTRG.25002.1	339
MSTRG.25003.1	272
MSTRG.25003.2	278
MSTRG.25003.3	428
MSTRG.25003.4	278
MSTRG.25004.1	336
MSTRG.25005.1	853
MSTRG.25006.1	482
MSTRG.25006.2	277
MSTRG.25007.1	101
MSTRG.25007.2	101
MSTRG.25007.3	101
MSTRG.25007.4	101
MSTRG.25008.1	237
MSTRG.25009.1	197
MSTRG.2501.1	535
MSTRG.25010.1	135
MSTRG.25011.1	377
MSTRG.25011.2	377
MSTRG.25011.3	377
MSTRG.25011.4	377
MSTRG.25011.5	377
MSTRG.25012.1	161
MSTRG.25013.1	378
MSTRG.25013.2	378
MSTRG.25014.1	2582
MSTRG.25015.1	740
MSTRG.25016.1	346
MSTRG.25016.2	149
MSTRG.25017.1	203
MSTRG.25018.1	339
MSTRG.25018.2	346
MSTRG.25019.1	112
MSTRG.2502.1	410
MSTRG.2502.2	410
MSTRG.2502.3	235
MSTRG.2502.4	235
MSTRG.2502.5	180
MSTRG.25020.1	442
MSTRG.25020.2	359
MSTRG.25021.1	405
MSTRG.25022.1	139
MSTRG.25023.1	450
MSTRG.25025.1	960
MSTRG.25026.1	452
MSTRG.25027.1	337
MSTRG.25028.1	127
MSTRG.25029.1	703
MSTRG.25030.1	429
MSTRG.25030.2	429
MSTRG.25030.3	228
MSTRG.25031.1	177
MSTRG.25032.1	154
MSTRG.25032.2	303
MSTRG.25033.1	146
MSTRG.25035.1	166
MSTRG.25035.2	2163
MSTRG.25035.5	1541
MSTRG.25035.6	1790
MSTRG.25036.1	562
MSTRG.25036.2	414
MSTRG.25037.1	449
MSTRG.25038.1	1763
MSTRG.25038.2	1278
MSTRG.25039.1	280
MSTRG.25039.2	215
MSTRG.2504.1	304
MSTRG.2504.2	151
MSTRG.25040.1	579
MSTRG.25040.2	606
MSTRG.25041.1	488
MSTRG.25042.1	350
MSTRG.25043.1	319
MSTRG.25043.2	341
MSTRG.25044.1	384
MSTRG.25045.1	282
MSTRG.25046.1	457
MSTRG.25046.2	255
MSTRG.25046.3	255
MSTRG.25046.4	218
MSTRG.25046.5	114
MSTRG.25048.1	740
MSTRG.25049.1	342
MSTRG.25049.2	346
MSTRG.2505.1	338
MSTRG.2505.2	223
MSTRG.25050.1	619
MSTRG.25051.1	401
MSTRG.25051.2	168
MSTRG.25052.1	576
MSTRG.25053.1	436
MSTRG.25053.2	436
MSTRG.25053.3	363
MSTRG.25054.1	464
MSTRG.25055.1	435
MSTRG.25055.2	435
MSTRG.25056.1	535
MSTRG.25057.1	765
MSTRG.25057.2	766
MSTRG.25058.1	279
MSTRG.25059.1	480
MSTRG.25059.2	265
MSTRG.25060.1	120
MSTRG.25060.2	119
MSTRG.25060.3	119
MSTRG.25060.4	120
MSTRG.25060.5	120
MSTRG.25062.1	396
MSTRG.25062.2	766
MSTRG.25062.3	766
MSTRG.25063.1	806
MSTRG.25064.1	846
MSTRG.25064.2	848
MSTRG.25065.1	268
MSTRG.25065.2	269
MSTRG.25067.1	1049
MSTRG.25068.1	629
MSTRG.25069.1	1062
MSTRG.25069.2	1062
MSTRG.25069.3	944
MSTRG.25069.4	959
MSTRG.2507.1	351
MSTRG.2507.2	690
MSTRG.2507.3	224
MSTRG.25070.1	116
MSTRG.25071.1	367
MSTRG.25072.1	305
MSTRG.25073.1	467
MSTRG.25073.2	311
MSTRG.25073.3	227
MSTRG.25074.1	450
MSTRG.25074.2	469
MSTRG.25075.1	158
MSTRG.25076.1	224
MSTRG.25078.1	240
MSTRG.25079.1	167
MSTRG.25079.2	295
MSTRG.25079.3	256
MSTRG.2508.1	2062
MSTRG.2508.2	2119
MSTRG.25081.1	304
MSTRG.25083.1	634
MSTRG.25084.1	195
MSTRG.25085.1	412
MSTRG.25085.2	412
MSTRG.25085.3	412
MSTRG.25086.1	701
MSTRG.25086.2	701
MSTRG.25087.1	547
MSTRG.25089.1	265
MSTRG.2509.1	231
MSTRG.2509.2	191
MSTRG.25090.1	552
MSTRG.25090.2	552
MSTRG.25090.3	556
MSTRG.25091.1	353
MSTRG.25092.1	1065
MSTRG.25093.1	134
MSTRG.25093.2	267
MSTRG.25094.1	120
MSTRG.25094.2	116
MSTRG.25095.1	332
MSTRG.25095.2	332
MSTRG.25095.3	189
MSTRG.25095.4	189
MSTRG.25095.5	189
MSTRG.25096.1	482
MSTRG.25096.2	297
MSTRG.25097.1	203
MSTRG.25097.2	130
MSTRG.25098.1	250
MSTRG.25099.1	886
MSTRG.25099.2	792
MSTRG.25099.3	872
MSTRG.2510.1	581
MSTRG.25100.1	409
MSTRG.25100.2	414
MSTRG.25101.1	404
MSTRG.25102.1	473
MSTRG.25103.1	386
MSTRG.25104.1	240
MSTRG.25104.2	156
MSTRG.25105.1	275
MSTRG.25105.2	140
MSTRG.25106.1	385
MSTRG.25106.2	385
MSTRG.25107.1	403
MSTRG.25108.1	402
MSTRG.25108.2	403
MSTRG.25109.1	444
MSTRG.2511.1	440
MSTRG.25110.1	402
MSTRG.25111.1	388
MSTRG.25111.2	223
MSTRG.25112.1	405
MSTRG.25112.2	406
MSTRG.25113.1	387
MSTRG.25116.1	225
MSTRG.25117.1	226
MSTRG.25118.1	407
MSTRG.25118.2	406
MSTRG.25118.3	406
MSTRG.25118.4	407
MSTRG.25119.1	174
MSTRG.2512.1	321
MSTRG.25120.1	705
MSTRG.25121.1	157
MSTRG.25123.1	226
MSTRG.25124.1	226
MSTRG.25125.1	116
MSTRG.25127.1	184
MSTRG.25128.1	226
MSTRG.25128.2	226
MSTRG.2513.1	395
MSTRG.25130.1	105
MSTRG.25131.1	227
MSTRG.25132.1	136
MSTRG.25134.1	227
MSTRG.25135.1	227
MSTRG.25136.1	235
MSTRG.25137.1	228
MSTRG.25138.1	229
MSTRG.25139.1	219
MSTRG.2514.1	205
MSTRG.25141.1	366
MSTRG.25142.1	986
MSTRG.25142.2	794
MSTRG.25142.3	773
MSTRG.25143.1	509
MSTRG.25144.1	450
MSTRG.25144.2	263
MSTRG.25145.1	590
MSTRG.25146.1	1926
MSTRG.25146.2	2608
MSTRG.25146.3	1393
MSTRG.25147.1	689
MSTRG.25148.1	548
MSTRG.25149.1	315
MSTRG.25149.2	315
MSTRG.25149.3	316
MSTRG.2515.1	189
MSTRG.25150.1	447
MSTRG.25150.2	344
MSTRG.25151.1	104
MSTRG.25152.1	189
MSTRG.25153.1	1166
MSTRG.25153.2	816
MSTRG.25153.3	868
MSTRG.25155.1	358
MSTRG.25155.2	358
MSTRG.25155.3	358
MSTRG.25155.4	358
MSTRG.25155.5	358
MSTRG.25156.1	284
MSTRG.25157.1	360
MSTRG.25157.2	360
MSTRG.25157.3	360
MSTRG.25158.1	202
MSTRG.25158.2	322
MSTRG.25159.1	162
MSTRG.2516.1	179
MSTRG.25161.1	311
MSTRG.25161.2	108
MSTRG.25161.3	167
MSTRG.25162.1	284
MSTRG.25163.1	212
MSTRG.25163.2	175
MSTRG.25163.3	175
MSTRG.25163.4	175
MSTRG.25163.5	175
MSTRG.25164.1	355
MSTRG.25165.1	402
MSTRG.25165.2	402
MSTRG.25165.3	402
MSTRG.25166.1	107
MSTRG.25167.1	221
MSTRG.25168.1	655
MSTRG.25169.1	555
MSTRG.25169.2	352
MSTRG.2517.1	236
MSTRG.25170.1	466
MSTRG.25170.2	263
MSTRG.25171.1	277
MSTRG.25172.1	200
MSTRG.25173.1	434
MSTRG.25173.2	443
MSTRG.25173.3	443
MSTRG.25173.4	434
MSTRG.25173.5	445
MSTRG.25173.6	443
MSTRG.25174.1	464
MSTRG.25175.1	430
MSTRG.25176.1	293
MSTRG.25177.1	127
MSTRG.25177.2	125
MSTRG.25178.1	149
MSTRG.2518.1	558
MSTRG.2518.2	562
MSTRG.2518.3	567
MSTRG.25181.1	345
MSTRG.25182.1	215
MSTRG.25183.1	377
MSTRG.25183.2	377
MSTRG.25183.3	380
MSTRG.25184.1	322
MSTRG.25185.1	590
MSTRG.25186.1	355
MSTRG.25186.2	169
MSTRG.25187.1	319
MSTRG.25188.1	764
MSTRG.25189.1	298
MSTRG.25189.2	298
MSTRG.25189.3	298
MSTRG.2519.1	933
MSTRG.25190.1	719
MSTRG.25190.2	717
MSTRG.25191.1	401
MSTRG.25192.1	135
MSTRG.25193.1	195
MSTRG.25193.2	153
MSTRG.25194.1	193
MSTRG.25195.1	187
MSTRG.25195.2	184
MSTRG.25197.1	390
MSTRG.25197.2	326
MSTRG.25198.1	205
MSTRG.25198.2	1058
MSTRG.25198.3	639
MSTRG.25199.1	324
MSTRG.2520.1	1081
MSTRG.25200.1	728
MSTRG.25201.1	568
MSTRG.25203.1	313
MSTRG.25204.1	360
MSTRG.25205.1	1633
MSTRG.25205.2	959
MSTRG.25205.3	967
MSTRG.25205.4	1342
MSTRG.25206.1	495
MSTRG.25207.1	135
MSTRG.25208.1	553
MSTRG.25209.1	188
MSTRG.2521.1	135
MSTRG.25210.1	176
MSTRG.25210.2	176
MSTRG.25212.1	532
MSTRG.25214.1	187
MSTRG.25214.3	142
MSTRG.25215.1	204
MSTRG.25216.1	586
MSTRG.25217.1	114
MSTRG.25217.2	114
MSTRG.25217.3	114
MSTRG.25217.5	114
MSTRG.25218.1	486
MSTRG.25218.2	483
MSTRG.25218.3	263
MSTRG.2522.1	619
MSTRG.25220.1	327
MSTRG.25220.2	491
MSTRG.25221.1	262
MSTRG.25221.2	324
MSTRG.25221.3	256
MSTRG.25222.1	487
MSTRG.25223.1	116
MSTRG.25225.1	478
MSTRG.25225.2	300
MSTRG.25226.1	266
MSTRG.25226.2	266
MSTRG.25227.1	303
MSTRG.25228.1	336
MSTRG.25229.1	556
MSTRG.25229.2	297
MSTRG.25229.3	310
MSTRG.2523.1	365
MSTRG.25231.1	542
MSTRG.25231.2	401
MSTRG.25232.1	362
MSTRG.25233.1	462
MSTRG.25234.1	542
MSTRG.25234.2	290
MSTRG.25234.3	542
MSTRG.25235.1	168
MSTRG.25236.1	548
MSTRG.25236.2	570
MSTRG.25236.3	587
MSTRG.25236.4	580
MSTRG.25236.5	112
MSTRG.25237.1	203
MSTRG.25237.2	204
MSTRG.25238.1	465
MSTRG.25238.2	465
MSTRG.25239.1	340
MSTRG.2524.1	229
MSTRG.25240.1	1038
MSTRG.25241.1	330
MSTRG.25242.1	689
MSTRG.25243.1	792
MSTRG.25244.1	899
MSTRG.25245.1	582
MSTRG.25245.2	480
MSTRG.25245.3	576
MSTRG.25245.4	580
MSTRG.25246.2	107
MSTRG.25247.1	144
MSTRG.25248.1	104
MSTRG.25248.2	103
MSTRG.25248.3	104
MSTRG.25249.1	452
MSTRG.2525.1	169
MSTRG.2525.2	169
MSTRG.25250.1	306
MSTRG.25252.1	331
MSTRG.25253.1	808
MSTRG.25254.1	397
MSTRG.25255.1	376
MSTRG.25256.1	144
MSTRG.25258.1	243
MSTRG.25259.1	424
MSTRG.2526.1	298
MSTRG.25260.1	131
MSTRG.25261.1	188
MSTRG.25262.1	116
MSTRG.25263.1	292
MSTRG.25263.2	292
MSTRG.25264.1	432
MSTRG.25265.1	645
MSTRG.25266.1	781
MSTRG.25266.2	335
MSTRG.25267.1	115
MSTRG.25268.1	274
MSTRG.2527.1	630
MSTRG.25271.1	416
MSTRG.25272.1	783
MSTRG.25274.1	290
MSTRG.25274.2	608
MSTRG.25275.1	371
MSTRG.25275.2	369
MSTRG.25276.1	262
MSTRG.25276.2	195
MSTRG.25277.1	414
MSTRG.25278.1	1047
MSTRG.25279.1	1085
MSTRG.25279.2	808
MSTRG.25279.3	708
MSTRG.25279.4	653
MSTRG.25279.5	1031
MSTRG.25279.6	653
MSTRG.25279.7	846
MSTRG.2528.1	606
MSTRG.25280.1	598
MSTRG.25280.2	396
MSTRG.25281.1	567
MSTRG.25282.1	585
MSTRG.25283.1	219
MSTRG.25284.1	505
MSTRG.25285.1	332
MSTRG.25286.1	491
MSTRG.25286.2	385
MSTRG.25286.3	141
MSTRG.25287.1	365
MSTRG.25287.2	354
MSTRG.25287.3	364
MSTRG.25287.4	355
MSTRG.25288.1	222
MSTRG.25289.1	585
MSTRG.25289.2	585
MSTRG.2529.1	347
MSTRG.25290.1	345
MSTRG.25290.2	239
MSTRG.25291.1	254
MSTRG.25291.2	254
MSTRG.25292.1	491
MSTRG.25293.1	217
MSTRG.25294.1	863
MSTRG.25294.2	1009
MSTRG.25294.3	510
MSTRG.25295.1	294
MSTRG.25296.1	490
MSTRG.25297.1	217
MSTRG.25298.1	127
MSTRG.25299.1	292
MSTRG.25299.2	292
MSTRG.25299.3	292
MSTRG.25299.4	292
MSTRG.25299.5	269
MSTRG.253.1	191
MSTRG.253.2	191
MSTRG.2530.1	461
MSTRG.2530.2	526
MSTRG.25300.1	2314
MSTRG.25300.2	2314
MSTRG.25301.1	795
MSTRG.25301.2	795
MSTRG.25302.1	791
MSTRG.25302.2	774
MSTRG.25302.3	791
MSTRG.25302.4	791
MSTRG.25302.5	791
MSTRG.25302.6	578
MSTRG.25303.1	205
MSTRG.25303.2	205
MSTRG.25303.3	205
MSTRG.25303.4	205
MSTRG.25304.1	482
MSTRG.25305.1	1387
MSTRG.25305.2	1387
MSTRG.25306.1	356
MSTRG.25307.1	404
MSTRG.25308.1	281
MSTRG.25309.1	254
MSTRG.2531.1	189
MSTRG.25310.1	297
MSTRG.25311.1	526
MSTRG.25311.2	526
MSTRG.25311.3	461
MSTRG.25311.4	189
MSTRG.25312.1	252
MSTRG.25313.1	3509
MSTRG.25313.2	3509
MSTRG.25313.3	3233
MSTRG.25313.4	3233
MSTRG.25313.5	3333
MSTRG.25314.1	203
MSTRG.25315.1	136
MSTRG.25315.2	137
MSTRG.25316.1	429
MSTRG.25317.1	261
MSTRG.25319.1	534
MSTRG.2532.1	178
MSTRG.25320.1	320
MSTRG.25321.1	355
MSTRG.25322.1	194
MSTRG.25323.1	318
MSTRG.25324.1	369
MSTRG.25325.1	567
MSTRG.25326.1	392
MSTRG.25327.1	598
MSTRG.25327.2	259
MSTRG.25328.1	314
MSTRG.25328.2	314
MSTRG.25329.1	176
MSTRG.2533.1	244
MSTRG.25330.1	502
MSTRG.25330.2	512
MSTRG.25331.1	379
MSTRG.25331.2	185
MSTRG.25332.1	174
MSTRG.25333.1	329
MSTRG.25334.1	593
MSTRG.25335.1	219
MSTRG.25336.1	409
MSTRG.25337.1	535
MSTRG.25338.1	471
MSTRG.25339.1	616
MSTRG.2534.1	152
MSTRG.25340.1	284
MSTRG.25340.2	284
MSTRG.25340.3	284
MSTRG.25341.1	169
MSTRG.25342.1	140
MSTRG.25343.1	303
MSTRG.25344.1	354
MSTRG.25345.1	173
MSTRG.25346.1	325
MSTRG.25347.1	232
MSTRG.25348.1	678
MSTRG.25349.1	681
MSTRG.2535.1	214
MSTRG.25350.1	666
MSTRG.25350.2	635
MSTRG.25351.1	651
MSTRG.25352.1	678
MSTRG.25352.2	671
MSTRG.25352.3	628
MSTRG.25353.1	706
MSTRG.25353.2	704
MSTRG.25354.1	539
MSTRG.25356.1	292
MSTRG.25357.1	527
MSTRG.25359.1	725
MSTRG.2536.1	340
MSTRG.2536.2	386
MSTRG.25360.1	155
MSTRG.25360.2	109
MSTRG.25361.1	126
MSTRG.25362.1	355
MSTRG.25363.1	659
MSTRG.25364.1	269
MSTRG.25364.2	269
MSTRG.25365.1	232
MSTRG.25366.1	184
MSTRG.25367.1	495
MSTRG.25368.1	239
MSTRG.25368.2	218
MSTRG.25369.1	819
MSTRG.2537.1	258
MSTRG.25370.1	462
MSTRG.25371.1	205
MSTRG.25372.1	380
MSTRG.25373.1	115
MSTRG.25374.1	210
MSTRG.25375.1	230
MSTRG.25375.2	230
MSTRG.25376.1	111
MSTRG.25376.2	101
MSTRG.25377.1	300
MSTRG.25377.2	301
MSTRG.25377.3	246
